title,url,bedroomCount,bathroomCount,image2D_url,label,date_created,state,property_category,property_type,country_name,city_name,master_project_name,project_name,building_name,latitude,longitude
Noor Residences - 1 Bedroom Apartment Unit 02 Floor 02 Floor plan,https://www.bayut.com/floorplans/details-34194.html,1,2,['https://images.bayut.com/thumbnails/108412885-800x600.webp'],Floor 02,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 1 Bedroom Apartment Unit 01 Floor 02 Floor plan,https://www.bayut.com/floorplans/details-34195.html,1,2,['https://images.bayut.com/thumbnails/108412902-800x600.webp'],Floor 2-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 11 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-34196.html,2,4,['https://images.bayut.com/thumbnails/108412918-800x600.webp'],Floor 2-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 10 Floor 06 Floor plan,https://www.bayut.com/floorplans/details-34197.html,2,4,['https://images.bayut.com/thumbnails/108412935-800x600.webp'],Floor 06,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 05 Floor 07 Floor plan,https://www.bayut.com/floorplans/details-34198.html,2,4,['https://images.bayut.com/thumbnails/108413004-800x600.webp'],Floor 07,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 13 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-34199.html,2,4,['https://images.bayut.com/thumbnails/108413070-800x600.webp'],Floor 3-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 12 Floor 06 Floor plan,https://www.bayut.com/floorplans/details-34200.html,2,4,['https://images.bayut.com/thumbnails/108413288-800x600.webp'],Floor 06,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 7 Floor 07 Floor plan,https://www.bayut.com/floorplans/details-34201.html,2,4,['https://images.bayut.com/thumbnails/108413322-800x600.webp'],Floor 07,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 13 Floor 2-4 Floor plan,https://www.bayut.com/floorplans/details-34202.html,2,4,['https://images.bayut.com/thumbnails/108413343-800x600.webp'],Floor 02,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 06 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34203.html,2,4,['https://images.bayut.com/thumbnails/108413384-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 03 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34204.html,2,4,['https://images.bayut.com/thumbnails/108413447-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 02 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34205.html,2,3,['https://images.bayut.com/thumbnails/108413487-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 01 Floor 1 Floor plan,https://www.bayut.com/floorplans/details-34206.html,2,2,['https://images.bayut.com/thumbnails/108413558-800x600.webp'],Floor 1,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 04 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-34207.html,2,2,['https://images.bayut.com/thumbnails/108413623-800x600.webp'],Floor 2-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 03 Floor 6 Floor plan,https://www.bayut.com/floorplans/details-34208.html,2,2,['https://images.bayut.com/thumbnails/108413656-800x600.webp'],Floor 6,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 2 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34209.html,2,2,['https://images.bayut.com/thumbnails/108413687-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 2 Bedroom Apartment Unit 01 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34210.html,2,2,['https://images.bayut.com/thumbnails/108413832-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 10 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-34211.html,3,4,['https://images.bayut.com/thumbnails/108414925-800x600.webp'],Floor 2-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 04 Floor 07 Floor plan,https://www.bayut.com/floorplans/details-34213.html,3,4,['https://images.bayut.com/thumbnails/108415096-800x600.webp'],Floor 07,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 05 Ground Floor Floor plan,https://www.bayut.com/floorplans/details-34214.html,3,4,['https://images.bayut.com/thumbnails/108415152-800x600.webp'],Ground Floor,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 12 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-34215.html,3,4,['https://images.bayut.com/thumbnails/108415295-800x600.webp'],Floor 3-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 11 Floor 6 Floor plan,https://www.bayut.com/floorplans/details-34216.html,3,4,['https://images.bayut.com/thumbnails/108415380-800x600.webp'],Floor 6,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 06 Floor 07 Floor plan,https://www.bayut.com/floorplans/details-34217.html,3,4,['https://images.bayut.com/thumbnails/108415430-800x600.webp'],Floor 07,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 12 Floor 02 Floor plan,https://www.bayut.com/floorplans/details-34218.html,3,4,['https://images.bayut.com/thumbnails/108415477-800x600.webp'],Floor 02,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 03 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-34219.html,3,4,['https://images.bayut.com/thumbnails/108415502-800x600.webp'],Floor 3-5,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
Noor Residences - 3 Bedroom Apartment Unit 03 Floor 02 Floor plan,https://www.bayut.com/floorplans/details-34220.html,3,4,['https://images.bayut.com/thumbnails/108415586-800x600.webp'],Floor 02,7/7/2021,active,Residential,Apartment,UAE,Sharjah,Al Khan,Maryam Island,Maryam Gate Residences,25.324247,55.359918
The Riff - Studio Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-34399.html,0,1,['https://images.bayut.com/thumbnails/109062059-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - Studio Apartment Type A-1 Floor plan,https://www.bayut.com/floorplans/details-34400.html,0,1,['https://images.bayut.com/thumbnails/109062228-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-34401.html,1,1,['https://images.bayut.com/thumbnails/109062318-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type A-1 Floor plan,https://www.bayut.com/floorplans/details-34402.html,1,2,['https://images.bayut.com/thumbnails/109062431-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-34403.html,1,2,['https://images.bayut.com/thumbnails/109062683-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type C-1 Floor plan,https://www.bayut.com/floorplans/details-34404.html,1,2,['https://images.bayut.com/thumbnails/109062968-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-34405.html,1,1,['https://images.bayut.com/thumbnails/109063455-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-34406.html,1,1,['https://images.bayut.com/thumbnails/109063803-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Riff - 1 Bedroom Apartment Type E-1 Floor plan,https://www.bayut.com/floorplans/details-34407.html,1,1,['https://images.bayut.com/thumbnails/109063994-800x600.webp'],,7/15/2021,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Riff,25.31238386,55.47548058
The Link 1 - Studio Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-27605.html,0,1,['https://images.bayut.com/thumbnails/99285385-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - Studio Apartment Type A-1 Floor plan,https://www.bayut.com/floorplans/details-27606.html,0,1,['https://images.bayut.com/thumbnails/99285387-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-27607.html,1,1,['https://images.bayut.com/thumbnails/99285967-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type A-1 Floor plan,https://www.bayut.com/floorplans/details-27608.html,1,1,['https://images.bayut.com/thumbnails/99285962-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type B Floor plan,https://www.bayut.com/floorplans/details-27609.html,1,1,['https://images.bayut.com/thumbnails/99285483-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type B-1 Floor plan,https://www.bayut.com/floorplans/details-27610.html,1,1,['https://images.bayut.com/thumbnails/99285485-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-27611.html,1,2,['https://images.bayut.com/thumbnails/99285488-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type C-1 Floor plan,https://www.bayut.com/floorplans/details-27612.html,1,2,['https://images.bayut.com/thumbnails/99285548-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-27613.html,1,2,['https://images.bayut.com/thumbnails/99285563-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type D-1 Floor plan,https://www.bayut.com/floorplans/details-27614.html,1,2,['https://images.bayut.com/thumbnails/99285567-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type E-A Floor plan,https://www.bayut.com/floorplans/details-27615.html,1,1,['https://images.bayut.com/thumbnails/99285589-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-27616.html,1,1,['https://images.bayut.com/thumbnails/99285598-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
The Link 1 - 1 Bedroom Apartment Type E-1 Floor plan,https://www.bayut.com/floorplans/details-27617.html,1,1,['https://images.bayut.com/thumbnails/99285601-800x600.webp'],,12/16/2020,active,Residential,Apartment,UAE,Sharjah,Aljada,East Village,The Link 1,25.31253025,55.47623154
Al Marwa 3 Tower - 3 Bedroom Apartment Type A3 Floor plan,https://www.bayut.com/floorplans/details-6741.html,3,2,['https://images.bayut.com/thumbnails/73154610-800x600.webp'],Floor 1-4,4/22/2019,active,Residential,Apartment,UAE,Sharjah,Al Khan,Al Marwa 3 Tower,,25.319516,55.363653
Al Marwa 3 Tower - 3 Bedroom Apartment Type A4 Floor plan,https://www.bayut.com/floorplans/details-6742.html,3,2,['https://images.bayut.com/thumbnails/73154608-800x600.webp'],Floor 1-4,4/22/2019,active,Residential,Apartment,UAE,Sharjah,Al Khan,Al Marwa 3 Tower,,25.319516,55.363653
Al Marwa 3 Tower - 2 Bedroom Apartment Type A1 Floor plan,https://www.bayut.com/floorplans/details-6743.html,2,2,['https://images.bayut.com/thumbnails/73154606-800x600.webp'],Floor 1-4,4/22/2019,active,Residential,Apartment,UAE,Sharjah,Al Khan,Al Marwa 3 Tower,,25.319516,55.363653
Al Marwa 3 Tower - 2 Bedroom Apartment Type A2 Floor plan,https://www.bayut.com/floorplans/details-6744.html,2,2,['https://images.bayut.com/thumbnails/73154604-800x600.webp'],Floor 1-4,4/22/2019,active,Residential,Apartment,UAE,Sharjah,Al Khan,Al Marwa 3 Tower,,25.319516,55.363653
Asas Tower - 2 Bedroom Apartment Unit 1 Floor plan,https://www.bayut.com/floorplans/details-27863.html,2,3,['https://images.bayut.com/thumbnails/99670112-800x600.webp'],1st-43rd Floor,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 2 Floor plan,https://www.bayut.com/floorplans/details-27864.html,2,3,['https://images.bayut.com/thumbnails/99670142-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 3 Bedroom Apartment Unit 3 Floor plan,https://www.bayut.com/floorplans/details-27865.html,3,3,['https://images.bayut.com/thumbnails/99670144-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 4 Floor plan,https://www.bayut.com/floorplans/details-27866.html,2,3,['https://images.bayut.com/thumbnails/99670146-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 5 Floor plan,https://www.bayut.com/floorplans/details-27867.html,2,3,['https://images.bayut.com/thumbnails/99670148-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 6 Floor plan,https://www.bayut.com/floorplans/details-27868.html,2,3,['https://images.bayut.com/thumbnails/99670197-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 7 Floor plan,https://www.bayut.com/floorplans/details-27869.html,2,3,['https://images.bayut.com/thumbnails/99670217-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 8 Floor plan,https://www.bayut.com/floorplans/details-27870.html,2,3,['https://images.bayut.com/thumbnails/99670219-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 9 Floor plan,https://www.bayut.com/floorplans/details-27871.html,2,3,['https://images.bayut.com/thumbnails/99670314-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 3 Bedroom Apartment Unit 10 Floor plan,https://www.bayut.com/floorplans/details-27872.html,3,3,['https://images.bayut.com/thumbnails/99670328-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
Asas Tower - 2 Bedroom Apartment Unit 11 Floor plan,https://www.bayut.com/floorplans/details-27873.html,2,3,['https://images.bayut.com/thumbnails/99670330-800x600.webp'],,12/27/2020,active,Residential,Apartment,UAE,Sharjah,Al Khan,Asas Tower,,25.317852,55.374915
